t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.953715808773,1.0267841912266642,0.0195
0.5,7209.906192237995,1.0542854702761353,0.03952229172891995
0.75,7209.857396122566,1.0825230190354633,0.06008085839930459
1.0,7209.807293411128,1.111516531602295,0.08119005727049612
1.25,7209.755849142451,1.1412862279135125,0.10286462963674087
1.5,7209.703027421186,1.1718528677338418,0.12511971108105435
1.75,7209.648791392985,1.2032377650137935,0.14797084200186428
2.0,7209.593103218955,1.2354628026265373,0.17143397841963326
2.25,7209.535924049436,1.2685504474935456,0.19552550307085073
2.5,7209.477213997095,1.302523766109098,0.22026223679697488
2.75,7209.41693210929,1.337406440473982,0.24566145023610228
3.0,7209.355036339726,1.3732227844489895,0.27174087582534495
3.25,7209.29148351934,1.4099977605390686,0.29851872012210023
3.5,7209.226229326429,1.447756997119265,0.3260136764526121
3.75,7209.159228255991,1.4865268061138577,0.35424493789643774
4.0,7209.090433588246,1.5263342011403807,0.383232210615658
4.25,7209.019797356334,1.5672069161305107,0.41299572753789543
4.5,7208.94727031316,1.6091734244400937,0.4435562624024404
4.75,7208.8728018973625,1.652262958460886,0.4749351441790222
5.0,7208.796340198386,1.6965055297468963,0.5071542718690095
5.25,7208.717831920634,1.7419319496685246,0.540236129699074
5.5,7208.637222346676,1.7885738506080229,0.5742038027176102
5.75,7208.554455299487,1.836463707710125,0.6090809928044666
6.0,7208.469473103694,1.8856348612020324,0.6448920351048141
6.25,7208.382216545806,1.9361215392972853,0.6816619148982537
6.5,7208.292624833389,1.9879588816983962,0.7194162849145508
6.75,7208.20063555318,2.0411829637134837,0.7581814831076695
7.0,7208.106184628099,2.095830821002507,0.7979845509000825
7.25,7208.009206273123,2.151940474969074,0.8388532519096313
7.5,7207.909632950016,2.2095509588141744,0.8808160911715283
7.75,7207.807395320865,2.2687023442685827,0.9239023348684047
8.0,7207.702422200399,2.32943576902106,0.968142030581642
8.25,7207.5946405070645,2.391793464859894,1.0135660280775527
8.5,7207.483975212814,2.4558187865457306,1.0602060006423206
8.75,7207.370349291587,2.5215562414340527,1.1080944669799624
9.0,7207.253683666448,2.5890515198661093,1.1572648136879264
9.25,7207.133897155329,2.6583515263475137,1.2077513183253155
9.5,7207.0109064153785,2.7295044115341818,1.259589173089092
9.75,7206.884625885842,2.8025596050457264,1.3128145091140087
10.0,7206.754967729463,2.877567849126886,1.3674644214124003
10.25,7206.621841772354,2.9545812331780263,1.4235769944703747
10.5,7206.4851554423085,3.0336532291762266,1.4811913285173461
10.75,7206.344813705507,3.1148387280089547,1.5403475664862825
11.0,7206.2007190015765,3.198194076742806,1.601086921682457
