t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.951401599212,1.0269317341213307,0.021666666666666667
0.5,7209.90149469561,1.0545884501498746,0.0439168542392955
0.75,7209.8502440836555,1.082989645685072,0.06676627065920945
1.0,7209.797613611993,1.1121553416904362,0.09023104631571935
1.25,7209.743566158127,1.1421060964871899,0.1143277453856788
1.5,7209.688063602404,1.1728630201190708,0.13907337747623458
1.75,7209.631066801323,1.2044477890979843,0.16448540957881444
2.0,7209.572535560117,1.2368826615404271,0.1905817783426041
2.25,7209.512428604619,1.2701904927048575,0.21738090267598
2.5,7209.450703552375,1.3043947509404386,0.24490169668458525
2.75,7209.387316882987,1.339519534057844,0.2731635829549614
3.0,7209.322223907674,1.3755895861330814,0.30218650619288134
3.25,7209.255378738018,1.4126303147555606,0.3319909472257648
3.5,7209.186734253889,1.4506678087319147,0.3625979373788019
3.75,7209.116242070508,1.4897288562573636,0.3940290732346601
4.0,7209.043852504647,1.529840963566704,0.426306531786903
4.25,7208.9695145399255,1.571032374077306,0.4594530859975149
4.5,7208.893175791194,1.6133320880367985,0.49349212076918986
4.75,7208.814782467968,1.6567698826884423,0.5284476493433204
5.0,7208.734279336897,1.7013763329675,0.5643443301349034
5.25,7208.651609683241,1.747182832742241,0.6012074840158659
5.5,7208.566715271327,1.7942216166135483,0.6390631120586144
5.75,7208.479536303959,1.8425257822874355,0.6779379137519079
6.0,7208.390011380762,1.8921293135351203,0.717859305701469
6.25,7208.298077455415,1.9430671037556626,0.7588554408280633
6.5,7208.2036697917665,1.995374980156526,0.8009552280761026
6.75,7208.106721918785,2.049089728567793,0.8441883526461607
7.0,7208.007165584328,2.104249118906139,0.8885852967651295
7.25,7207.904930707686,2.1608919313050436,0.9341773610080959
7.5,7207.799945330884,2.219057982928121,0.9809966861863718
7.75,7207.692135568699,2.2787881554828315,1.029076275816481
8.0,7207.5814255573605,2.340124423452252,1.0784500191852757
8.25,7207.467737401908,2.403109883062987,1.129152715026741
8.5,7207.350991122164,2.467788782007729,1.1812200958264392
8.75,7207.2311045972865,2.5342065499413926,1.23468885276994
9.0,7207.107993508876,2.6024098297701923,1.2895966613520036
9.25,7206.98157128258,2.672446509753466,1.3459822076636911
